date,line,passengers,ticket_income,other_income,total_revenue,fixed_cost,variable_cost,maintenance_cost,total_cost,net_profit,punctuality_rate,energy_consumption,average_ticket_price,day_of_week,month
2025-04-19,1号线,10771.0,41725.61,5221.01,46946.62,14989.64,12991.59,6827.86,34809.1,12137.52,,18175.63,3.87,5,4
2025-04-19,2号线,60493.0,244487.06,34116.04,278603.1,77431.32,101595.08,34456.66,213483.06,65120.04,,31603.05,4.04,5,4
2025-04-19,3号线,26593.0,112710.67,14508.68,127219.36,33864.09,36430.07,22502.13,92796.29,34423.07,0.984,44808.2,4.24,5,4
2025-04-19,4号线,55276.0,213068.87,29914.44,242983.31,64771.59,63358.89,22232.8,150363.29,92620.03,0.9919,106372.04,,5,4
2025-04-19,5号线,26429.0,104588.94,9062.56,113651.5,33778.72,32206.3,,80630.83,33020.67,,42090.28,3.96,5,4
2025-04-19,6号线,48593.0,191263.74,15034.48,206298.21,75303.13,74295.63,,172064.3,34233.92,0.9605,67964.55,3.94,5,4
2025-04-19,7号线,11390.0,45282.6,4865.95,50148.55,19316.01,,7853.84,42074.47,8074.08,0.9982,9406.27,3.98,5,4
2025-04-19,8号线,,216716.3,26375.41,,57528.67,80478.05,28084.84,166091.55,77000.16,0.9859,85734.61,4.03,5,4
2025-04-19,9号线,29652.0,121622.5,10617.73,132240.23,31795.75,42189.55,12443.33,86428.63,45811.6,0.9959,32238.24,4.1,5,4
2025-04-19,14号线,55029.0,228228.59,11829.96,240058.55,69532.23,93871.3,31269.35,194672.89,45385.66,,39882.66,4.15,5,4
2025-04-19,21号线,69543.0,273140.93,21245.8,294386.73,94992.96,70505.42,39166.64,204665.02,89721.71,0.9807,90257.5,3.93,5,4
2025-04-20,1号线,66757.0,281266.8,30033.02,311299.82,126678.57,85756.8,36883.62,249319.0,61980.83,0.9976,72044.46,4.21,6,4
2025-04-20,2号线,21480.0,84598.67,12170.24,96768.92,26928.91,38626.69,14798.15,80353.75,16415.17,,20062.93,3.94,6,4
2025-04-20,3号线,45087.0,172358.85,17450.1,189808.95,64703.95,56341.47,,145867.66,43941.29,0.9626,33783.73,3.82,6,4
2025-04-20,4号线,84119.0,347201.11,44673.22,391874.33,145863.37,117434.24,68665.08,331962.69,59911.64,,87790.55,,6,4
2025-04-20,5号线,46190.0,176392.13,23488.35,199880.48,69040.7,48676.09,27655.25,145372.05,54508.43,0.9921,55665.6,3.82,6,4
2025-04-20,6号线,26302.0,112051.86,15797.34,,46358.04,34393.83,14701.22,95453.09,32396.11,0.9662,24726.1,4.26,6,4
2025-04-20,7号线,14512.0,57365.23,,63016.12,23895.73,17217.19,11174.0,52286.92,10729.19,0.9574,22671.44,3.95,6,4
2025-04-20,8号线,46617.0,181939.82,12301.93,194241.76,64013.57,,24250.98,147010.9,47230.85,,25553.78,3.9,6,4
2025-04-20,9号线,42333.0,,18449.55,186491.84,62978.18,63489.42,28626.14,155093.75,31398.1,0.9812,47635.29,3.97,6,4
2025-04-20,14号线,,298541.36,42880.9,341422.26,111539.9,103655.21,52221.94,267417.06,74005.2,0.8051,,3.99,6,4
2025-04-20,21号线,,77334.35,11483.16,88817.51,32691.01,24106.96,7774.73,64572.69,24244.82,0.983,,4.15,6,4
2025-04-21,1号线,22499.0,86664.91,12941.03,99605.94,26964.14,40058.41,,80188.92,19417.03,0.9812,27087.33,3.85,0,4
2025-04-21,2号线,54701.0,221969.91,21437.19,,86647.52,85817.51,37724.77,210189.8,33217.3,0.9671,42753.87,4.06,0,4
2025-04-21,3号线,17318.0,70269.62,7611.57,77881.19,20421.94,25367.96,7292.21,53082.11,24799.07,0.9827,26354.77,4.06,0,4
2025-04-21,4号线,36262.0,140408.0,15908.63,156316.63,45309.52,42557.92,21385.96,109253.41,47063.22,0.9954,19282.63,3.87,0,4
2025-04-21,5号线,29932.0,124349.08,13902.77,138251.85,35055.38,49902.86,12645.18,97603.42,40648.43,0.9825,28996.1,4.15,0,4
2025-04-21,6号线,47490.0,186350.41,20295.77,206646.18,77633.92,65032.68,25768.99,168435.58,38210.6,0.9584,92992.26,3.92,0,4
2025-04-21,7号线,18895.0,74392.18,6257.15,80649.32,24286.93,23491.97,11028.68,58807.58,21841.74,0.9817,22555.63,3.94,0,4
2025-04-21,8号线,54261.0,224561.02,31796.22,256357.23,97488.36,67292.43,39231.0,204011.79,,0.9486,82722.39,4.14,0,4
2025-04-21,9号线,85075.0,339886.77,50762.14,390648.91,109281.2,135487.56,57163.28,301932.04,88716.87,0.973,47572.06,4.0,0,4
2025-04-21,14号线,36437.0,148851.15,12018.73,160869.88,50113.25,59400.99,15855.62,125369.86,35500.02,0.9934,38449.12,4.09,0,4
2025-04-21,21号线,23200.0,93473.53,9136.93,102610.45,32460.86,32601.46,11005.87,76068.19,26542.26,0.9769,20566.46,4.03,0,4
2025-04-22,1号线,44554.0,,23444.87,199979.65,58841.38,63157.01,31961.09,153959.47,46020.17,0.9517,67350.0,3.96,1,4
2025-04-22,2号线,26393.0,94161.8,6025.59,,32728.83,32386.54,14302.14,79417.5,20769.89,0.9592,15763.25,3.57,1,4
2025-04-22,3号线,48350.0,181006.7,18799.06,199805.76,56153.15,68607.04,25538.63,150298.82,49506.93,0.9667,34874.17,3.74,1,4
2025-04-22,4号线,40599.0,160444.74,16365.68,176810.42,54825.44,47461.65,16391.8,118678.89,58131.53,0.973,65585.37,3.95,1,4
2025-04-22,5号线,209901.0,269978.77,21744.95,291723.72,88277.56,101855.95,31644.21,221777.71,69946.0,0.9603,117742.41,3.86,1,4
2025-04-22,6号线,80557.0,267040.61,37312.07,304352.68,118920.37,,44887.62,250573.37,53779.31,0.985,100974.38,3.31,1,4
2025-04-22,7号线,,200282.83,27541.33,227824.17,75429.53,56074.07,24800.78,156304.39,71519.78,0.9736,71825.17,4.21,1,4
2025-04-22,8号线,55117.0,206476.06,23696.62,230172.68,68498.33,71194.87,32811.8,172505.01,57667.68,0.9542,56250.79,3.75,1,4
2025-04-22,9号线,39163.0,162742.6,15875.97,178618.57,53512.88,61907.39,19757.07,135177.33,43441.24,0.9983,28984.97,4.16,1,4
2025-04-22,14号线,21751.0,89121.77,12677.0,,37317.63,32663.33,15979.61,85960.57,15838.21,0.9947,16887.42,4.1,1,4
2025-04-22,21号线,39224.0,166016.16,21965.39,187981.55,49752.79,72072.52,32245.89,154071.2,33910.34,0.9699,37859.82,4.23,1,4
2025-04-23,1号线,65356.0,277157.33,27626.21,304783.55,85519.16,123961.55,47644.27,257124.99,47658.56,0.9524,91863.75,4.24,2,4
2025-04-23,2号线,21554.0,84972.23,10308.99,95281.23,26973.46,35348.8,16921.64,79243.9,16037.33,,12695.46,3.94,2,4
2025-04-23,3号线,35357.0,155746.66,13379.74,169126.4,50695.52,73224.92,29188.54,153108.98,16017.42,0.9956,61200.88,4.4,2,4
2025-04-23,4号线,28989.0,117447.41,9507.15,126954.56,45244.23,30760.39,22412.0,98416.62,28537.95,0.9977,16822.81,4.05,2,4
2025-04-23,5号线,65011.0,268691.22,34665.64,303356.86,92560.53,98462.47,29027.7,220050.7,83306.16,0.9627,73704.15,4.13,2,4
2025-04-23,6号线,12847.0,47580.18,6530.22,54110.39,16686.12,14076.66,7095.87,37858.64,16251.75,0.9545,19797.07,3.7,2,4
2025-04-23,7号线,,62530.39,5974.6,68504.99,26465.39,20301.14,12309.19,59075.72,9429.27,0.9937,14272.14,3.68,2,4
2025-04-23,8号线,28520.0,131150.99,7959.34,139110.33,52958.05,40902.24,22154.42,116014.7,,,47892.89,4.6,2,4
2025-04-23,9号线,18016.0,73175.1,10008.2,83183.3,22783.3,34114.05,14325.22,71222.57,11960.73,0.9909,18905.62,4.06,2,4
2025-04-23,14号线,18145.0,77221.64,7450.22,84671.86,36151.2,24150.77,11608.18,,12761.71,0.9589,23036.97,4.26,2,4
2025-04-23,21号线,28426.0,124577.26,16509.16,141086.42,35731.12,47646.76,12697.52,96075.41,45011.01,0.9785,24701.88,4.38,2,4
2025-04-24,1号线,59450.0,244901.94,30502.61,275404.55,87011.81,86641.44,25744.25,199397.49,76007.06,0.9751,73582.27,4.12,3,4
2025-04-24,2号线,34587.0,140952.66,,153573.64,54006.4,41824.54,23186.85,119017.8,34555.84,0.9521,26463.73,4.08,3,4
2025-04-24,3号线,27662.0,114197.26,16421.43,130618.69,41785.22,32153.35,14716.22,88654.78,41963.91,0.9541,31186.03,4.13,3,4
2025-04-24,4号线,30293.0,122879.39,8666.34,131545.73,39217.14,46301.29,21451.53,106969.97,24575.76,0.9873,53630.24,4.06,3,4
2025-04-24,5号线,73361.0,297086.52,28874.95,325961.47,106533.03,76646.19,,231954.15,94007.31,,91782.12,4.05,3,4
2025-04-24,6号线,,276308.24,23310.67,299618.91,93586.32,123650.48,44856.93,262093.73,37525.18,,99583.76,3.94,3,4
2025-04-24,7号线,74054.0,316041.62,16441.63,332483.25,103756.36,101783.74,43307.82,248847.92,83635.33,0.9763,145223.36,4.27,3,4
2025-04-24,8号线,93895.0,379296.88,22881.42,402178.3,122734.75,176313.72,44723.63,343772.1,58406.2,0.9812,165333.14,4.04,3,4
2025-04-24,9号线,49322.0,183039.37,18280.7,201320.07,84703.41,58446.06,24284.58,167434.05,33886.02,0.9874,43329.43,3.71,3,4
2025-04-24,14号线,45320.0,174512.48,22940.6,,54892.04,,32038.91,140366.84,57086.24,0.9513,76820.26,,3,4
2025-04-24,21号线,64834.0,,26850.74,273161.47,71694.69,84296.15,37651.79,193642.63,79518.84,0.9519,34979.3,3.8,3,4
2025-04-25,1号线,34004.0,142412.42,8077.6,150490.02,49822.07,60738.75,23349.4,133910.22,16579.8,,52628.69,4.19,4,4
2025-04-25,2号线,26013.0,97993.71,7093.83,105087.53,41017.88,28710.58,18239.43,87967.89,17119.64,0.9996,16503.18,3.77,4,4
2025-04-25,3号线,39699.0,154985.18,21575.67,176560.85,45103.1,65945.44,16599.02,127647.57,48913.28,0.9879,76605.84,3.9,4,4
2025-04-25,4号线,65461.0,286871.13,30484.48,317355.61,94745.21,96347.28,31278.09,222370.58,94985.03,0.9806,105191.22,4.38,4,4
2025-04-25,5号线,29325.0,110429.25,10983.18,121412.43,35737.29,45070.1,17924.13,98731.53,22680.89,0.9772,35248.01,3.77,4,4
2025-04-25,6号线,29899.0,122624.5,16655.98,139280.48,39764.77,46314.93,13547.83,99627.53,39652.95,0.9559,57925.63,4.1,4,4
2025-04-25,7号线,46180.0,191231.23,19963.32,211194.55,73132.48,79746.45,29159.26,182038.19,29156.36,0.9626,46878.75,4.14,4,4
2025-04-25,8号线,56412.0,210384.43,31062.9,241447.32,95383.59,68966.7,39993.31,204343.6,37103.72,0.9912,,3.73,4,4
2025-04-25,9号线,36430.0,136027.97,7821.91,143849.88,55613.66,40415.96,17979.32,114008.95,29840.94,0.957,60661.5,3.73,4,4
2025-04-25,14号线,60828.0,252685.15,14935.36,267620.52,88710.92,90581.32,40671.41,219963.65,47656.87,0.9604,90752.7,4.15,4,4
2025-04-25,21号线,16297.0,64451.59,3378.36,67829.95,20319.22,23731.48,12650.96,,11128.29,0.9945,14416.46,3.95,4,4
2025-04-26,1号线,50157.0,204692.58,28886.94,233579.52,81586.13,57490.5,24812.43,163889.05,69690.46,0.9503,33338.08,4.08,5,4
2025-04-26,2号线,31495.0,124001.35,6889.25,130890.6,40777.6,41146.87,21258.15,103182.62,27707.98,0.9809,34888.16,3.94,5,4
2025-04-26,3号线,67490.0,251450.0,31559.34,283009.34,109548.43,89571.79,36308.0,235428.21,47581.12,0.9786,124279.75,3.73,5,4
2025-04-26,4号线,47464.0,173946.55,16877.83,190824.38,56299.0,58185.38,29353.52,143837.9,46986.49,0.9696,49525.99,3.66,5,4
2025-04-26,5号线,13976.0,59160.38,,,20320.91,19699.49,11444.92,,13209.51,,16851.67,4.23,5,4
2025-04-26,6号线,90357.0,344366.81,31456.99,375823.79,110514.63,113946.36,36838.88,261299.87,114523.93,0.9864,55147.2,3.81,5,4
2025-04-26,7号线,12597.0,52765.6,5149.54,57915.13,19880.06,13765.39,6781.85,40427.3,17487.83,,14602.09,4.19,5,4
2025-04-26,8号线,54235.0,,26479.36,242564.75,67911.39,96256.77,26865.94,191034.1,51530.65,0.9597,98930.77,3.98,5,4
2025-04-26,9号线,51658.0,211907.32,14502.26,226409.59,77187.79,80784.77,29046.36,187018.92,39390.67,0.9991,,4.1,5,4
2025-04-26,14号线,,190970.09,22140.6,213110.69,65972.14,76408.83,20890.41,163271.37,49839.32,0.9568,84176.44,4.19,5,4
2025-04-26,21号线,42381.0,174533.85,14470.21,189004.05,49224.52,68263.69,34027.16,151515.37,37488.69,0.9634,75306.24,4.12,5,4
2025-04-27,1号线,62701.0,223691.68,19330.38,243022.06,81084.5,,36551.24,178686.79,64335.28,0.9805,65604.27,3.57,6,4
2025-04-27,2号线,18479.0,73565.0,6576.3,80141.3,24167.23,22106.79,10976.47,57250.48,22890.81,0.9876,11432.85,3.98,6,4
2025-04-27,3号线,48276.0,195138.21,10056.76,205194.97,73253.88,77695.18,28316.04,179265.1,25929.88,0.9779,71303.85,,6,4
2025-04-27,4号线,13377.0,,6636.29,,16851.2,24292.12,7344.91,48488.22,12998.15,0.9853,11240.77,4.1,6,4
2025-04-27,5号线,56028.0,227684.97,34144.45,261829.42,89743.66,90050.48,27887.15,207681.29,54148.13,,102706.03,4.06,6,4
2025-04-27,6号线,71124.0,293874.99,29458.11,323333.11,109809.68,78415.35,57571.4,245796.43,77536.68,,44634.96,4.13,6,4
2025-04-27,7号线,19290.0,81526.7,9842.46,91369.15,29912.14,26068.17,,67205.37,24163.78,0.9836,16949.1,4.23,6,4
2025-04-27,8号线,24843.0,100424.74,5692.05,106116.79,39609.25,27699.77,18450.44,85759.46,20357.33,0.9544,23275.62,4.04,6,4
2025-04-27,9号线,70270.0,297091.32,39608.5,336699.82,120813.88,102450.83,33214.19,256478.9,80220.92,0.9945,108950.79,4.23,6,4
2025-04-27,14号线,54471.0,231260.38,14031.87,245292.25,81674.86,63312.47,32561.26,177548.59,67743.66,0.9754,55262.09,4.25,6,4
2025-04-27,21号线,74387.0,315086.13,27204.3,342290.42,91786.45,111692.53,35340.78,238819.77,103470.66,0.9983,101347.1,4.24,6,4
2025-04-28,1号线,50290.0,195962.19,25456.93,,60082.23,59001.08,27467.83,146551.14,74867.97,0.9549,35127.36,3.9,0,4
2025-04-28,2号线,44100.0,170458.35,22050.34,192508.69,52480.11,62578.07,27714.11,,49736.4,0.9854,30942.62,3.87,0,4
2025-04-28,3号线,43542.0,185880.23,21802.22,207682.45,62582.81,66058.84,20744.56,149386.21,58296.24,0.9598,35163.76,4.27,0,4
2025-04-28,4号线,33094.0,,14675.3,149904.07,37825.26,45092.75,21936.36,104854.37,45049.69,0.9652,38871.82,4.09,0,4
2025-04-28,5号线,11590.0,46134.59,4871.08,51005.67,13676.72,14755.36,6624.19,35056.27,15949.4,0.9796,18936.63,3.98,0,4
2025-04-28,6号线,20972.0,81490.4,4823.39,86313.79,28455.85,21740.5,15120.43,,20997.0,0.9806,,3.89,0,4
2025-04-28,7号线,34149.0,136485.44,15941.13,152426.57,54816.2,53166.47,24572.3,132554.97,19871.61,0.9747,32440.21,4.0,0,4
2025-04-28,8号线,21520.0,82771.23,4185.91,86957.14,33727.0,29877.17,10180.86,73785.03,13172.12,0.9945,38490.02,3.85,0,4
2025-04-28,9号线,33963.0,136239.8,13148.82,149388.63,49891.21,34073.1,22384.38,106348.69,,0.9505,41486.76,4.01,0,4
2025-04-28,14号线,15340.0,63440.94,5054.45,68495.39,21355.44,19957.06,6547.22,47859.72,20635.68,,8960.4,4.14,0,4
2025-04-28,21号线,72233.0,305550.31,25170.29,330720.6,108858.66,74652.57,37973.84,221485.08,109235.52,0.9975,125587.02,4.23,0,4
2025-04-29,1号线,41226.0,158291.6,8430.99,166722.59,66157.13,46132.28,18791.62,131081.03,35641.56,0.9581,45827.25,3.84,1,4
2025-04-29,2号线,59381.0,247547.17,21138.2,268685.37,100885.77,73569.25,36769.97,211225.0,57460.37,0.9575,81076.7,4.17,1,4
2025-04-29,3号线,45301.0,169980.09,19859.81,189839.89,73527.77,60639.68,21190.01,155357.47,34482.43,0.9969,72707.43,3.75,1,4
2025-04-29,4号线,41039.0,171125.35,13693.89,184819.24,61755.3,66888.99,26714.72,155359.01,29460.23,0.9953,28566.83,4.17,1,4
2025-04-29,5号线,72255.0,300560.09,,341112.23,109152.57,110889.42,48529.72,,72540.52,0.968,,4.16,1,4
2025-04-29,6号线,34330.0,143628.16,14448.5,158076.66,50017.69,,22212.42,134745.6,23331.06,0.957,61949.7,4.18,1,4
2025-04-29,7号线,,42842.06,5829.31,48671.38,14672.95,14418.99,6281.94,35373.88,13297.49,0.9946,5954.58,3.93,1,4
2025-04-29,8号线,55015.0,230025.61,14937.51,244963.12,78614.67,80578.09,,195225.51,49737.61,0.9508,50029.31,4.18,1,4
2025-04-29,9号线,66317.0,261786.88,20087.68,281874.56,84992.97,,28643.93,190199.38,91675.18,0.9534,129493.69,,1,4
2025-04-29,14号线,50435.0,205867.0,11122.54,216989.55,66193.17,72494.26,35265.6,173953.03,43036.52,0.9583,26963.97,,1,4
2025-04-29,21号线,63819.0,262508.0,,291367.58,123000.03,86387.03,35343.12,244730.18,46637.4,0.9859,104182.48,4.11,1,4
2025-04-30,1号线,57297.0,236568.47,17138.74,253707.21,74424.54,71389.71,30772.97,176587.22,77119.99,0.9983,111461.25,4.13,2,4
2025-04-30,2号线,49851.0,207603.81,27386.36,234990.17,81454.67,54477.77,23486.7,159419.14,75571.03,,71140.18,4.16,2,4
2025-04-30,3号线,19380.0,76680.8,8792.78,85473.58,32242.72,22354.07,11121.71,65718.5,19755.08,0.952,19350.25,3.96,2,4
2025-04-30,4号线,48521.0,183819.83,27376.9,211196.73,63935.32,76733.51,31825.56,172494.39,38702.34,,50620.41,3.79,2,4
2025-04-30,5号线,56451.0,223262.51,25804.17,249066.69,83331.17,74396.23,28852.0,186579.4,62487.29,0.9515,64943.14,3.95,2,4
2025-04-30,6号线,31306.0,130106.66,16212.36,146319.02,43072.55,54606.42,18726.29,116405.26,29913.76,0.9817,16505.68,4.16,2,4
2025-04-30,7号线,19702.0,82482.59,10247.81,92730.4,33182.85,23078.8,15392.31,71653.96,21076.43,0.9691,23060.79,4.19,2,4
2025-04-30,8号线,25814.0,106535.68,15362.17,121897.86,37644.05,47285.65,18824.99,103754.69,18143.17,0.951,38879.5,4.13,2,4
2025-04-30,9号线,72072.0,296310.74,27661.94,323972.68,83934.75,103453.49,51543.98,238932.22,85040.47,0.9589,117861.17,4.11,2,4
2025-04-30,14号线,48988.0,207588.74,27708.91,235297.65,74581.9,60441.92,27500.33,162524.15,72773.5,,29026.39,4.24,2,4
2025-04-30,21号线,34875.0,135287.91,9612.74,144900.64,43244.11,49207.57,21950.27,114401.94,30498.7,0.9797,36914.22,3.88,2,4
2025-05-01,1号线,,217796.85,24694.14,242490.99,74427.18,70425.37,26123.43,170975.98,71515.01,0.9663,47951.89,3.89,3,5
2025-05-01,2号线,47622.0,195632.15,16660.72,212292.87,60444.56,,35886.33,182391.91,29900.96,0.9594,64459.5,4.11,3,5
2025-05-01,3号线,44925.0,161247.35,14344.98,175592.33,66255.99,60843.69,19787.45,146887.14,28705.19,0.9951,84153.94,3.59,3,5
2025-05-01,4号线,16745.0,65881.31,3583.76,69465.07,27735.67,21153.37,10943.75,59832.79,9632.28,0.9716,25149.33,3.93,3,5
2025-05-01,5号线,34906.0,142020.74,14110.79,156131.54,,44846.15,15649.75,112995.24,43136.3,0.9648,61537.97,4.07,3,5
2025-05-01,6号线,14796.0,63998.96,8541.74,72540.7,21602.34,20616.25,10608.43,52827.02,19713.69,0.9731,17668.49,,3,5
2025-05-01,7号线,28637.0,112825.92,7570.74,120396.66,35372.73,37534.62,21146.42,94053.77,26342.89,0.9887,34695.41,3.94,3,5
2025-05-01,8号线,40221.0,150514.62,22322.53,172837.15,55844.7,52395.81,29666.06,137906.56,34930.59,0.9351,54513.81,3.74,3,5
2025-05-01,9号线,28314.0,119879.47,12537.71,132417.17,34017.15,38726.78,21830.92,94574.84,37842.33,0.9797,22993.07,4.23,3,5
2025-05-01,14号线,26025.0,109455.96,12744.55,122200.51,36962.6,45328.72,19297.75,101589.07,20611.44,0.9718,14738.38,4.21,3,5
2025-05-01,21号线,75368.0,311789.67,45701.87,357491.54,81711.84,121729.96,38827.49,242269.29,115222.25,0.96,144776.39,4.14,3,5
2025-05-02,1号线,,139997.48,14753.37,154750.84,54861.5,45591.43,18450.82,118903.74,35847.1,0.9506,42629.96,,4,5
2025-05-02,2号线,11907.0,43626.88,,45977.92,15916.57,13293.07,4870.51,34080.15,11897.77,0.9641,11233.05,3.66,4,5
2025-05-02,3号线,66855.0,271512.13,21648.14,293160.27,85011.37,121470.98,,253635.48,39524.79,0.9919,106755.45,4.06,4,5
2025-05-02,4号线,29292.0,111847.45,5740.36,117587.81,45303.81,39077.32,20810.36,105191.48,12396.33,0.906,42573.93,3.82,4,5
2025-05-02,5号线,16880.0,69256.54,4697.21,73953.74,28243.71,,9091.0,58482.24,15471.5,0.9699,12741.53,4.1,4,5
2025-05-02,6号线,53094.0,219171.85,20556.8,,87056.5,66078.37,24447.03,177581.91,62146.74,0.9862,41301.93,4.13,4,5
2025-05-02,7号线,69381.0,256084.49,15635.02,271719.51,113720.02,80866.59,,223610.94,48108.57,0.9795,114740.92,3.69,4,5
2025-05-02,8号线,57767.0,246418.38,22662.42,269080.8,95333.06,64547.85,,202486.98,66593.82,0.9961,,4.27,4,5
2025-05-02,9号线,14741.0,56876.06,3928.74,60804.8,20563.62,15100.26,7238.49,42902.37,17902.43,0.9934,15849.44,3.86,4,5
2025-05-02,14号线,16131.0,64385.48,5236.62,69622.11,24923.12,23040.25,8690.58,56653.95,12968.16,0.999,16685.58,3.99,4,5
2025-05-02,21号线,,112196.42,8458.31,120654.73,44799.84,36252.63,,101111.67,19543.05,0.9661,38970.9,3.8,4,5
2025-05-03,1号线,20369.0,80959.43,8826.63,89786.06,24284.04,31111.5,14893.03,70288.57,19497.49,0.9753,22364.39,3.97,5,5
2025-05-03,2号线,16329.0,65687.46,3861.54,69549.01,26949.68,23271.85,11005.64,61227.18,8321.83,0.9797,15288.78,4.02,5,5
2025-05-03,3号线,67075.0,279683.31,16210.9,295894.21,100031.47,92740.94,47400.42,240172.83,55721.38,0.9842,70756.89,4.17,5,5
2025-05-03,4号线,33780.0,127149.43,16751.92,143901.34,50755.64,50440.55,18619.8,119815.99,24085.35,0.9965,61984.57,3.76,5,5
2025-05-03,5号线,,116631.68,14673.12,131304.8,41370.53,45061.86,16532.24,102964.63,28340.17,0.9634,24213.76,4.41,5,5
2025-05-03,6号线,70971.0,283384.68,22873.39,306258.07,102106.76,,40345.28,216083.09,90174.98,0.9619,44128.47,3.99,5,5
2025-05-03,7号线,16376.0,63083.7,4809.88,67893.59,26239.55,23362.04,10619.11,60220.69,7672.89,0.9701,28575.08,3.85,5,5
2025-05-03,8号线,12689.0,51312.4,6586.23,,18007.95,16957.77,10200.87,45166.59,12732.05,,11351.29,4.04,5,5
2025-05-03,9号线,54085.0,217493.77,23349.8,240843.57,94115.22,65768.79,27179.77,,53779.78,0.9845,105586.75,4.02,5,5
2025-05-03,14号线,74699.0,320527.52,28802.59,349330.11,103265.71,124118.31,33762.45,261146.47,88183.63,0.9654,136456.01,4.29,5,5
2025-05-03,21号线,28534.0,118993.43,11761.8,130755.23,37039.37,36956.97,23191.06,97187.4,33567.83,0.9502,54120.35,4.17,5,5
2025-05-04,1号线,15790.0,60950.95,3907.32,64858.27,23962.54,20259.82,8384.71,52607.06,12251.2,0.9843,8318.45,3.86,6,5
2025-05-04,2号线,82967.0,346729.33,26089.39,372818.72,120349.13,113201.02,46346.4,,92922.17,0.96,53337.72,4.18,6,5
2025-05-04,3号线,86467.0,340273.33,37229.46,377502.79,143986.14,121852.68,51257.81,317096.63,,0.9561,148299.89,3.94,6,5
2025-05-04,4号线,56812.0,223204.3,13878.09,237082.4,92418.75,68859.78,23280.26,184558.79,52523.61,0.9856,100157.18,,6,5
2025-05-04,5号线,73964.0,325642.11,20264.34,345906.45,143259.07,108197.24,59320.48,,35129.66,0.9627,133479.34,4.4,6,5
2025-05-04,6号线,72431.0,278442.08,38648.01,317090.09,112412.26,87724.77,33083.01,233220.04,83870.05,0.9862,76015.81,3.84,6,5
2025-05-04,7号线,26231.0,107111.0,12637.35,119748.35,43925.13,34205.05,20537.74,98667.92,21080.43,0.9625,48312.47,4.08,6,5
2025-05-04,8号线,46579.0,175281.36,18025.1,,80210.92,55213.36,26740.04,162164.32,31142.13,0.974,80002.71,3.76,6,5
2025-05-04,9号线,14906.0,63916.63,7390.22,71306.85,19090.44,20930.76,7766.33,47787.53,23519.32,0.9975,25466.24,4.29,6,5
2025-05-04,14号线,65324.0,272007.01,15986.78,287993.79,121608.55,92610.74,30696.1,244915.39,43078.4,0.9916,110949.37,4.16,6,5
2025-05-04,21号线,74147.0,295607.59,31091.39,326698.99,105346.21,126280.22,33688.69,265315.13,61383.86,0.9525,49925.77,3.99,6,5
2025-05-05,1号线,22732.0,98249.04,14039.26,112288.3,38239.82,,13935.34,79622.52,32665.78,0.9942,22265.36,4.32,0,5
2025-05-05,2号线,,151778.36,9451.4,161229.76,64567.97,49814.83,27866.27,142249.07,18980.69,0.9943,66759.51,4.16,0,5
2025-05-05,3号线,43646.0,168038.47,22093.56,190132.03,53962.34,60403.73,17081.73,131447.8,58684.23,0.9537,33279.87,3.85,0,5
2025-05-05,4号线,68779.0,273735.0,35964.01,309699.01,82594.42,90872.58,39853.75,213320.74,96378.27,0.9946,128664.49,3.98,0,5
2025-05-05,5号线,72716.0,,36635.32,,89102.69,131321.53,56522.04,,68037.61,0.9572,61769.21,4.24,0,5
2025-05-05,6号线,17423.0,63471.07,6846.74,70317.8,19041.95,21228.05,7082.4,47352.4,22965.4,0.9943,,3.64,0,5
2025-05-05,7号线,,76934.21,6376.66,83310.86,24977.4,22087.81,13303.97,60369.18,22941.68,0.9785,30884.51,4.13,0,5
2025-05-05,8号线,65315.0,234662.84,13842.25,248505.09,78588.22,105724.18,44618.48,228930.89,19574.21,0.9553,66514.92,3.59,0,5
2025-05-05,9号线,43026.0,158807.23,12003.97,170811.19,50159.2,64004.43,16988.97,131152.61,39658.58,0.8805,57722.79,3.69,0,5
2025-05-05,14号线,60485.0,246436.17,16370.71,262806.87,95495.6,77927.21,43571.74,216994.54,45812.33,0.953,31946.75,4.07,0,5
2025-05-05,21号线,15800.0,61708.74,3887.47,65596.21,21950.52,22008.94,7802.9,51762.36,13833.85,0.9849,29328.79,3.91,0,5
2025-05-06,1号线,63464.0,272447.2,21594.51,294041.71,92234.3,,46698.93,245280.04,48761.68,0.9654,125494.15,4.29,1,5
2025-05-06,2号线,44341.0,168426.77,12052.77,180479.54,62361.59,67596.34,29251.52,159209.46,21270.08,0.9905,77981.74,3.8,1,5
2025-05-06,3号线,76826.0,308723.42,23113.87,331837.29,93444.62,98692.51,48324.14,240461.27,,0.9628,44426.75,4.02,1,5
2025-05-06,4号线,55046.0,226856.51,14773.88,,69566.73,102775.92,44566.18,216908.82,24721.57,0.9598,31030.43,,1,5
2025-05-06,5号线,14543.0,60635.12,7366.29,,21809.38,18162.29,9468.88,49440.54,18560.87,0.9935,26252.42,4.17,1,5
2025-05-06,6号线,93937.0,357842.85,53390.05,411232.89,119301.24,153962.73,35986.54,309250.51,101982.38,0.9936,78677.93,3.81,1,5
2025-05-06,7号线,26379.0,100254.63,8756.88,109011.51,38135.69,25568.81,13671.0,77375.51,31636.01,0.9557,,3.8,1,5
