date,line,passengers,ticket_income,operation_cost,maintenance_cost
2025-04-18,2号线,,354305.2,226190.1,59051.54
2025-04-18,3号线,,328893.04,232110.12,43888.89
2025-04-18,4号线,80494.0,313150.63,199525.61,33975.79
2025-04-18,5号线,18934.0,83053.84,54429.4,12941.21
2025-04-18,6号线,36385.0,151810.12,99826.68,26182.63
2025-04-18,7号线,10804.0,44969.19,34646.18,4681.0
2025-04-18,8号线,58595.0,238606.43,166309.54,25898.41
2025-04-18,9号线,29947.0,114802.66,79387.77,16937.82
2025-04-18,14号线,53357.0,220186.48,140697.33,33136.12
2025-04-18,21号线,50939.0,203330.79,140959.2,36435.57
2025-04-19,1号线,41398.0,155486.55,115653.25,24061.82
2025-04-19,2号线,31077.0,,69603.89,16589.49
2025-04-19,3号线,44656.0,167099.62,111963.38,27023.68
2025-04-19,4号线,55974.0,220987.59,166474.19,43452.22
2025-04-19,5号线,66821.0,304017.44,199715.16,46125.81
2025-04-19,6号线,34942.0,154782.46,107791.04,27207.3
2025-04-19,7号线,77065.0,294990.93,183679.03,34570.36
2025-04-19,8号线,52863.0,204109.51,143501.44,22500.36
2025-04-19,9号线,13186.0,53781.23,38757.05,5806.84
2025-04-19,14号线,52965.0,208449.97,139488.84,21579.06
2025-04-19,21号线,38261.0,151230.34,,28722.41
2025-04-20,1号线,11711.0,44177.44,33972.19,6522.01
2025-04-20,2号线,,351724.3,232206.01,41645.73
2025-04-20,3号线,53488.0,208183.7,153880.86,40475.26
2025-04-20,4号线,164685.0,217466.36,139439.68,42451.51
2025-04-20,5号线,41974.0,180248.05,128531.86,18403.49
2025-04-20,6号线,31376.0,126391.57,91875.46,20490.43
2025-04-20,7号线,37724.0,154045.16,103623.22,29856.74
2025-04-20,8号线,42684.0,177311.47,139345.66,21362.53
2025-04-20,9号线,28364.0,109911.2,72162.54,14337.81
2025-04-20,14号线,32942.0,120506.38,,19628.96
2025-04-20,21号线,48755.0,184348.85,138489.94,25693.72
2025-04-21,1号线,77423.0,,196231.71,
2025-04-21,2号线,19449.0,72258.59,52947.38,8080.23
2025-04-21,3号线,16382.0,66208.19,41734.24,10578.8
2025-04-21,4号线,34908.0,128297.14,83557.7,24812.38
2025-04-21,5号线,77114.0,309975.12,208814.75,
2025-04-21,6号线,43382.0,154825.23,115108.31,22350.0
2025-04-21,7号线,19735.0,76907.5,61013.89,13052.48
2025-04-21,8号线,,60969.84,36952.8,10528.74
2025-04-21,9号线,70822.0,276945.22,169612.61,50478.89
2025-04-21,14号线,46900.0,188653.57,130903.2,35049.15
2025-04-21,21号线,16461.0,67189.61,47209.97,11525.58
2025-04-22,1号线,42285.0,163464.14,124904.41,16463.16
2025-04-22,2号线,25512.0,101735.79,79173.64,14857.04
2025-04-22,3号线,87207.0,332019.9,233845.0,37340.53
2025-04-22,4号线,77915.0,294394.94,212311.56,42049.95
2025-04-22,5号线,42344.0,154604.36,96223.73,24883.66
2025-04-22,6号线,67249.0,236361.51,164365.01,32835.54
2025-04-22,7号线,26812.0,107729.84,,20957.46
2025-04-22,8号线,79797.0,328142.29,226603.57,41959.37
2025-04-22,9号线,50094.0,183272.16,121851.39,35777.36
2025-04-22,14号线,39117.0,,93443.91,17498.85
2025-04-22,21号线,24190.0,102037.4,75770.57,14212.88
2025-04-23,1号线,73451.0,295956.25,177939.78,53588.31
2025-04-23,2号线,35062.0,152996.62,110469.56,29717.63
2025-04-23,3号线,35726.0,139823.37,103143.18,24450.89
2025-04-23,4号线,49818.0,221993.98,151206.55,
2025-04-23,5号线,46354.0,182650.9,120382.36,19919.17
2025-04-23,6号线,22847.0,97582.15,73618.94,11421.63
2025-04-23,7号线,,103006.87,77909.86,15288.0
2025-04-23,8号线,51273.0,205783.22,137380.12,35096.12
2025-04-23,9号线,29229.0,,70366.02,10887.57
2025-04-23,14号线,64553.0,240867.55,185217.4,26004.18
2025-04-23,21号线,73470.0,301582.66,208098.66,58079.61
2025-04-24,1号线,23633.0,93135.79,60770.82,14726.77
2025-04-24,2号线,42273.0,160884.61,114239.37,24357.21
2025-04-24,3号线,49646.0,195326.08,123470.83,22912.22
2025-04-24,4号线,36768.0,143905.0,89405.64,
2025-04-24,5号线,67836.0,244289.26,162243.91,29125.58
2025-04-24,6号线,16410.0,66834.55,46045.17,10536.77
2025-04-24,7号线,,99758.06,59908.87,18454.71
2025-04-24,8号线,12357.0,47920.6,29366.65,7648.81
2025-04-24,9号线,48358.0,189270.22,114711.15,34897.89
2025-04-24,14号线,18893.0,74924.13,55101.38,
2025-04-24,21号线,63161.0,242355.43,187955.95,26406.22
2025-04-25,1号线,15495.0,59873.51,40847.43,10202.63
2025-04-25,2号线,66648.0,266977.58,206439.19,49967.15
2025-04-25,3号线,52998.0,219750.44,134840.51,28939.03
2025-04-25,4号线,49957.0,,113446.57,32047.06
2025-04-25,5号线,65433.0,276492.49,169263.48,47047.0
2025-04-25,6号线,12864.0,53278.98,33843.07,9943.1
2025-04-25,7号线,13759.0,53414.94,35188.87,7725.54
2025-04-25,8号线,78020.0,294077.79,212305.45,56318.79
2025-04-25,9号线,13581.0,49683.32,36986.41,5833.6
2025-04-25,14号线,37688.0,167924.48,102473.08,20702.71
2025-04-25,21号线,14359.0,54995.71,33577.3,
2025-04-26,1号线,67244.0,244317.5,154582.31,31862.03
2025-04-26,2号线,68153.0,280542.0,211403.24,31251.42
2025-04-26,3号线,35150.0,140580.88,91814.99,25399.78
2025-04-26,4号线,37111.0,146039.71,90002.73,20956.91
2025-04-26,5号线,41911.0,161175.36,122332.47,18750.41
2025-04-26,6号线,,118769.8,83713.62,19798.16
2025-04-26,7号线,23770.0,95917.61,69560.5,10313.82
2025-04-26,8号线,11660.0,47943.37,33031.44,9106.42
2025-04-26,9号线,45928.0,189088.33,145029.76,32340.75
2025-04-26,14号线,81317.0,327211.09,252489.61,38303.37
2025-04-26,21号线,52773.0,200915.25,157946.4,20586.67
2025-04-27,1号线,,74353.86,44934.2,8117.79
2025-04-27,2号线,82229.0,350641.92,219386.12,57862.48
2025-04-27,3号线,75483.0,324507.66,208506.84,35599.08
2025-04-27,4号线,66183.0,263923.57,180887.66,38771.03
2025-04-27,5号线,50407.0,212121.87,149559.42,22613.36
2025-04-27,6号线,27788.0,114100.32,85564.87,19391.74
2025-04-27,7号线,70827.0,267261.65,167051.96,44245.43
2025-04-27,8号线,19463.0,79295.4,61364.37,13772.24
2025-04-27,9号线,20357.0,75268.15,57788.47,14128.74
2025-04-27,14号线,93477.0,362592.77,241769.78,45478.53
2025-04-27,21号线,41875.0,173196.93,105607.39,31932.82
2025-04-28,1号线,72974.0,262361.17,162210.21,46087.59
2025-04-28,2号线,43087.0,175746.67,112106.81,24624.71
2025-04-28,3号线,66886.0,271511.37,163857.01,28481.67
2025-04-28,4号线,21237.0,89165.37,59733.92,14233.88
2025-04-28,5号线,63067.0,258460.11,168536.83,47515.3
2025-04-28,6号线,,322318.5,206663.01,43592.97
2025-04-28,7号线,52917.0,223252.33,,36161.25
2025-04-28,8号线,56402.0,239632.18,181232.0,40816.0
2025-04-28,9号线,83743.0,352138.44,246301.76,68677.81
2025-04-28,14号线,51966.0,218817.31,173214.51,22613.1
2025-04-28,21号线,13150.0,54392.26,39393.34,5700.74
2025-04-29,1号线,74483.0,286536.52,186442.4,54300.86
2025-04-29,2号线,83412.0,361630.68,271572.16,47354.18
2025-04-29,3号线,27266.0,115893.41,75538.43,21773.43
2025-04-29,4号线,63159.0,243253.42,190077.52,
2025-04-29,5号线,33413.0,136823.14,87299.4,20809.24
2025-04-29,6号线,27896.0,106364.12,65797.22,12166.65
2025-04-29,7号线,95825.0,434549.2,270048.2,61857.3
2025-04-29,8号线,26731.0,109819.75,68035.75,12814.3
2025-04-29,9号线,19910.0,83917.99,61357.83,12900.51
2025-04-29,14号线,10756.0,40359.6,,4603.38
2025-04-29,21号线,54775.0,232244.64,184864.66,46114.51
2025-04-30,1号线,19204.0,73994.14,57080.51,13445.53
2025-04-30,2号线,57933.0,254270.2,174824.24,
2025-04-30,3号线,69937.0,266996.02,210419.41,52139.9
2025-04-30,4号线,61703.0,257319.74,157854.58,32628.07
2025-04-30,5号线,35886.0,135719.65,102912.49,22808.51
2025-04-30,6号线,63190.0,251565.93,196128.17,48688.7
2025-04-30,7号线,42443.0,-156123.22,97029.04,15876.37
2025-04-30,8号线,44972.0,,139781.64,21170.42
2025-04-30,9号线,29377.0,112602.33,72894.19,12205.67
2025-04-30,14号线,,67391.96,53609.47,13238.16
2025-04-30,21号线,19555.0,84980.87,54612.18,15141.29
2025-05-01,1号线,55898.0,216180.97,,35230.66
2025-05-01,2号线,51622.0,215073.94,132058.36,22725.26
2025-05-01,3号线,38694.0,160843.24,123622.36,23256.11
2025-05-01,4号线,10767.0,46624.23,29166.37,7377.06
2025-05-01,5号线,46636.0,188018.53,143497.88,26925.52
2025-05-01,6号线,29582.0,116870.37,89139.57,20042.72
2025-05-01,7号线,67149.0,269685.73,,34442.76
2025-05-01,8号线,12837.0,49194.23,32665.13,7408.87
2025-05-01,9号线,34245.0,145492.71,97287.42,14827.15
2025-05-01,14号线,18054.0,-80426.75,,8102.7
2025-05-01,21号线,59195.0,231908.59,149952.98,42048.32
2025-05-02,1号线,43600.0,157130.61,96456.44,24798.64
2025-05-02,2号线,41132.0,161276.8,118353.57,23354.26
2025-05-02,3号线,75081.0,302280.11,236487.5,51450.57
2025-05-02,4号线,23437.0,80471.76,57390.07,15424.47
2025-05-02,5号线,,178070.48,128878.4,19261.52
2025-05-02,6号线,,,173234.07,50698.26
2025-05-02,7号线,92832.0,127359.41,99306.41,18550.01
2025-05-02,8号线,24527.0,108444.26,81940.16,13235.3
2025-05-02,9号线,84445.0,336009.32,,
2025-05-02,14号线,25035.0,104934.48,75254.99,11642.3
2025-05-02,21号线,79507.0,301250.31,195538.83,51741.59
2025-05-03,1号线,33768.0,145633.96,113375.13,15708.47
2025-05-03,2号线,63959.0,251360.59,161911.36,38541.33
2025-05-03,3号线,20599.0,83996.85,61070.16,8748.77
2025-05-03,4号线,145083.0,181379.94,109085.22,30476.38
2025-05-03,5号线,12254.0,48878.4,35682.34,8514.73
2025-05-03,6号线,43517.0,168623.32,,23613.28
2025-05-03,7号线,50618.0,190947.48,115985.83,20635.12
2025-05-03,8号线,71917.0,296190.6,225408.11,54799.19
2025-05-03,9号线,18815.0,,58115.62,8106.91
2025-05-03,14号线,50274.0,233534.11,152160.48,39732.64
2025-05-03,21号线,79279.0,308328.25,206066.53,60226.26
2025-05-04,1号线,35613.0,149694.41,93576.43,26429.2
2025-05-04,2号线,11480.0,44672.19,31596.87,8308.76
2025-05-04,3号线,44702.0,,130009.1,27382.53
2025-05-04,4号线,15559.0,,50754.53,9578.75
2025-05-04,5号线,14391.0,58720.43,41349.54,9802.0
2025-05-04,6号线,64232.0,246310.26,189820.71,45718.97
2025-05-04,7号线,24010.0,94086.14,72912.35,10621.41
2025-05-04,8号线,17795.0,75738.86,57393.61,9343.83
2025-05-04,9号线,,198143.32,149128.61,35710.36
2025-05-04,14号线,31424.0,132126.61,82634.9,18861.63
2025-05-04,21号线,18978.0,72076.08,55544.36,11397.54
2025-05-05,1号线,62732.0,251171.16,177612.62,35018.05
2025-05-05,2号线,19424.0,75505.18,50416.49,7969.07
2025-05-05,3号线,59637.0,213589.52,152621.35,26449.58
2025-05-05,4号线,55252.0,247435.64,176047.53,48950.95
2025-05-05,5号线,30469.0,123486.4,78262.2,18037.32
2025-05-05,6号线,54627.0,217018.53,153827.45,33675.03
2025-05-05,7号线,13501.0,53849.02,36373.38,6775.43
2025-05-05,8号线,15394.0,58730.29,36138.18,9772.91
2025-05-05,9号线,66320.0,259716.62,173424.89,
2025-05-05,14号线,23444.0,93046.39,,11012.64
2025-05-05,21号线,55552.0,212675.16,138984.36,32309.76
2025-05-06,1号线,13428.0,54359.87,42653.87,8397.65
2025-05-06,2号线,25301.0,99059.31,60189.41,17123.76
2025-05-06,3号线,68881.0,270291.64,208951.36,43323.6
2025-05-06,4号线,62620.0,240977.22,162706.43,42323.07
2025-05-06,5号线,14356.0,57017.3,,10273.52
2025-05-06,6号线,32521.0,129935.58,97201.65,
2025-05-06,7号线,46330.0,173474.16,120993.88,28191.14
2025-05-06,8号线,35112.0,140847.76,,16723.51
2025-05-06,9号线,10962.0,42124.63,33662.8,7016.49
2025-05-06,14号线,53552.0,205360.01,,28181.7
2025-05-06,21号线,40112.0,161658.67,124038.75,24441.8
2025-05-07,1号线,11176.0,45224.51,28922.79,5964.29
2025-05-07,2号线,12563.0,49653.62,39426.13,5074.51
2025-05-07,3号线,48828.0,204763.4,128412.31,23458.28
2025-05-07,4号线,67427.0,269324.91,215451.81,26991.32
2025-05-07,5号线,,49069.73,37707.08,5934.03
2025-05-07,6号线,64257.0,269514.54,175867.39,47630.74
2025-05-07,7号线,50505.0,,151744.64,33677.18
2025-05-07,8号线,40909.0,154472.0,116559.63,27853.93
2025-05-07,9号线,18253.0,76031.63,45851.8,13537.98
2025-05-07,14号线,26806.0,110458.8,74376.82,12214.59
2025-05-07,21号线,19283.0,74846.96,52440.46,
2025-05-08,1号线,22186.0,83725.34,64353.72,13766.23
2025-05-08,2号线,12572.0,47628.77,30630.18,5815.81
2025-05-08,3号线,8880.0,35536.2,22524.29,4220.02
2025-05-08,4号线,82313.0,331534.58,217961.76,44019.41
2025-05-08,5号线,35039.0,124800.13,90344.88,20760.38
2025-05-08,6号线,,199517.06,140447.44,23754.02
2025-05-08,7号线,23784.0,100986.82,80414.22,11082.06
2025-05-08,8号线,,149115.61,117156.33,15890.15
2025-05-08,9号线,28144.0,119910.24,86498.28,22177.04
2025-05-08,14号线,32389.0,137673.54,103590.74,23591.84
2025-05-08,21号线,75037.0,,208069.6,59611.58
2025-05-09,1号线,37788.0,144686.33,114719.83,24855.24
2025-05-09,2号线,52691.0,208280.03,155150.2,27316.18
2025-05-09,3号线,64035.0,219903.25,166154.91,30398.62
2025-05-09,4号线,59969.0,239907.92,161355.63,38411.44
2025-05-09,5号线,29404.0,104558.15,76760.89,13273.02
2025-05-09,6号线,21247.0,79263.17,52544.57,8595.07
2025-05-09,7号线,47510.0,212769.83,150885.71,28924.44
2025-05-09,8号线,62725.0,,134767.93,22902.71
2025-05-09,9号线,82483.0,381284.43,247310.58,66524.63
2025-05-09,14号线,32344.0,120578.08,79250.66,15041.67
2025-05-09,21号线,32567.0,139569.53,106233.74,25474.91
2025-05-10,1号线,53915.0,223569.85,134470.91,33942.5
2025-05-10,2号线,33977.0,136788.27,,21072.95
2025-05-10,3号线,67977.0,279053.92,179100.05,51582.62
2025-05-10,4号线,65506.0,241070.01,166601.82,38140.77
2025-05-10,5号线,60915.0,228284.46,174875.16,37986.81
2025-05-10,6号线,25039.0,102852.37,81620.86,19437.42
2025-05-10,7号线,55165.0,210562.53,153525.18,39839.67
2025-05-10,8号线,13287.0,56357.67,41126.84,9734.48
2025-05-10,9号线,56076.0,211821.74,150878.01,39166.77
2025-05-10,14号线,67077.0,265803.63,195855.23,50035.97
2025-05-10,21号线,49446.0,200774.09,141453.75,20551.07
2025-05-11,1号线,38713.0,155002.66,94482.84,
2025-05-11,2号线,29024.0,114864.22,76063.25,21662.5
2025-05-11,3号线,61633.0,254578.19,166464.5,48050.15
2025-05-11,4号线,26988.0,106766.31,84293.39,18863.99
2025-05-11,5号线,35347.0,141177.21,105452.65,17677.42
2025-05-11,6号线,20375.0,87523.14,62188.76,9756.57
2025-05-11,7号线,48319.0,199934.2,148497.21,25039.79
2025-05-11,8号线,79048.0,309487.09,219066.96,60932.27
2025-05-11,9号线,23746.0,87594.12,53425.29,9588.76
2025-05-11,14号线,35760.0,144092.08,107239.8,
2025-05-11,21号线,11846.0,48216.6,38073.74,7168.61
2025-05-12,1号线,13432.0,-56333.91,36745.45,10965.95
2025-05-12,2号线,85210.0,349389.72,254881.18,68792.89
2025-05-12,3号线,40428.0,172755.84,122313.88,30225.61
2025-05-12,4号线,47373.0,173105.66,,19256.03
2025-05-12,5号线,57583.0,236313.25,161844.89,40520.54
2025-05-12,6号线,20987.0,,53390.67,11448.04
2025-05-12,7号线,36195.0,137996.21,83510.86,16860.09
2025-05-12,8号线,73412.0,300083.35,239069.64,55248.56
2025-05-12,9号线,80116.0,322031.5,,54203.56
2025-05-12,14号线,49664.0,202888.4,,30605.29
2025-05-12,21号线,18725.0,77629.88,61805.21,8971.63
2025-05-13,1号线,38524.0,153824.97,,29345.97
2025-05-13,2号线,28427.0,111391.43,79190.85,21182.54
2025-05-13,3号线,66295.0,-256126.23,201073.85,47843.53
2025-05-13,4号线,30947.0,118513.24,75575.89,21391.25
2025-05-13,5号线,64955.0,,185134.54,39461.48
2025-05-13,6号线,45179.0,180798.59,124464.15,24120.42
2025-05-13,7号线,45822.0,181923.9,118567.27,
2025-05-13,8号线,76435.0,300276.87,,48280.4
2025-05-13,9号线,60061.0,243320.08,163325.88,41291.73
2025-05-13,14号线,75249.0,301232.25,185469.29,
2025-05-13,21号线,45853.0,185489.19,121335.29,25421.13
2025-05-14,1号线,78326.0,313928.14,245655.01,58823.69
2025-05-14,2号线,15223.0,60766.28,38781.8,10880.29
2025-05-14,3号线,55243.0,210931.61,152555.89,31278.6
2025-05-14,4号线,33485.0,131604.32,85595.41,25277.99
2025-05-14,5号线,90363.0,325113.53,256479.71,39412.78
2025-05-14,6号线,13089.0,51893.11,39631.74,9857.62
2025-05-14,7号线,62488.0,,184460.26,30574.65
2025-05-14,8号线,31696.0,123569.97,79076.62,16944.79
2025-05-14,9号线,51839.0,210827.54,143631.17,31309.43
2025-05-14,14号线,15117.0,58737.39,43974.27,8447.09
2025-05-14,21号线,50099.0,191684.46,135124.98,31424.27
2025-05-15,1号线,31450.0,129875.94,88499.46,21789.05
2025-05-15,2号线,42189.0,175729.68,108618.39,26316.03
2025-05-15,3号线,36010.0,148395.48,115518.1,21234.52
2025-05-15,4号线,30131.0,125439.96,79737.96,15546.65
2025-05-15,5号线,18609.0,,54186.74,14586.04
2025-05-15,6号线,35053.0,143138.68,95387.64,24969.72
2025-05-15,7号线,19912.0,83188.76,60667.32,15583.84
2025-05-15,8号线,39656.0,164367.27,116874.86,25108.41
2025-05-15,9号线,54587.0,224066.61,135230.71,33991.05
2025-05-15,14号线,15855.0,56825.48,34921.94,10172.51
2025-05-15,21号线,34843.0,134925.4,88615.71,19999.87
2025-05-16,1号线,28591.0,122160.06,93058.08,15816.08
2025-05-16,2号线,72536.0,269786.24,207803.45,48520.63
2025-05-16,3号线,,354628.91,276842.73,38957.65
2025-05-16,4号线,48659.0,200023.23,154299.08,28305.43
2025-05-16,5号线,66701.0,277616.2,192588.01,44177.1
2025-05-16,6号线,12347.0,45841.72,28326.99,6130.68
2025-05-16,7号线,57780.0,232932.92,,23388.94
2025-05-16,8号线,61941.0,244357.16,179086.95,41755.73
2025-05-16,9号线,75843.0,318106.67,199952.05,56122.02
2025-05-16,14号线,66387.0,280572.42,224152.91,47112.93
2025-05-16,21号线,44801.0,182237.41,128233.86,28927.42
2025-05-17,1号线,16087.0,63757.9,45552.66,12746.53
2025-05-17,2号线,62152.0,240546.54,173281.37,25606.2
2025-05-17,3号线,58512.0,243068.24,151326.53,45454.37
2025-05-17,4号线,46279.0,179920.37,134465.09,26149.92
2025-05-17,5号线,47641.0,185923.99,129473.76,27946.86
2025-05-17,6号线,33741.0,137359.78,97540.43,25080.36
2025-05-17,7号线,34102.0,142320.92,92641.29,28438.5
2025-05-17,8号线,15363.0,65015.03,43758.08,9982.49
2025-05-17,9号线,49125.0,204401.82,140069.14,27261.16
2025-05-17,14号线,16715.0,65459.02,49847.52,9875.7
2025-05-17,21号线,14167.0,56836.45,40895.11,10284.14
2025-05-18,1号线,65479.0,262165.89,207937.95,31860.21
2025-05-18,2号线,46099.0,177833.43,,34894.4
2025-05-18,3号线,47002.0,188226.05,146971.18,21768.89
2025-05-18,4号线,57489.0,234291.71,185934.94,44860.99
2025-05-18,5号线,13016.0,56445.34,37603.79,10371.55
2025-05-18,6号线,16380.0,66049.72,42625.3,12757.44
2025-05-18,7号线,31840.0,117957.88,77266.9,22525.08
2025-05-18,8号线,41873.0,162418.09,125803.54,29471.82
2025-05-18,9号线,27545.0,111896.0,75929.03,13199.83
2025-05-18,14号线,42853.0,165500.12,113450.59,28678.5
2025-05-18,21号线,31468.0,,84702.18,
2025-05-19,1号线,35122.0,139555.9,84565.03,14092.07
2025-05-19,2号线,13932.0,56052.79,33686.43,10855.53
2025-05-19,3号线,25756.0,109355.08,80033.87,16520.09
2025-05-19,4号线,67784.0,280041.57,195099.49,31130.43
2025-05-19,5号线,67245.0,263309.98,168495.83,27325.9
2025-05-19,6号线,10690.0,41449.44,31928.42,6147.23
2025-05-19,7号线,44359.0,190949.76,143405.58,31933.04
2025-05-19,8号线,53530.0,233050.02,183382.9,24434.46
2025-05-19,9号线,63939.0,263907.93,178519.85,33827.5
2025-05-19,14号线,38883.0,172338.98,108881.17,18155.2
2025-05-19,21号线,53078.0,209457.29,157775.97,31375.63
2025-05-20,1号线,38373.0,140787.57,99612.37,14145.1
2025-05-20,2号线,19933.0,81253.82,50970.57,9983.42
2025-05-20,3号线,34056.0,127433.99,76641.26,23185.32
2025-05-20,4号线,55914.0,235243.14,186123.43,36023.72
2025-05-20,5号线,11066.0,46545.71,34362.85,8856.85
2025-05-20,6号线,41363.0,163736.74,100718.74,25822.33
2025-05-20,7号线,60246.0,250401.24,158627.71,34530.48
2025-05-20,8号线,23073.0,88476.35,62087.25,15227.87
2025-05-20,9号线,35777.0,142560.51,86684.81,25729.79
2025-05-20,14号线,15822.0,64567.85,43244.46,10937.0
2025-05-20,21号线,53652.0,224037.05,154837.64,38215.32
2025-05-21,1号线,46340.0,186386.18,118794.07,34131.89
2025-05-21,2号线,64447.0,277817.6,185921.57,51004.21
2025-05-21,3号线,19801.0,82379.13,49682.83,9611.7
2025-05-21,4号线,21201.0,78911.69,61008.92,9795.7
2025-05-21,5号线,77792.0,297947.98,197225.66,55381.14
2025-05-21,6号线,74965.0,337356.0,205117.11,66942.29
2025-05-21,7号线,66726.0,254640.17,167262.35,40380.29
2025-05-21,8号线,41788.0,165986.58,130032.59,33144.33
2025-05-21,9号线,21581.0,,63989.41,13416.66
2025-05-21,14号线,76760.0,295688.51,178616.03,35636.0
2025-05-21,21号线,21975.0,79594.75,,11649.1
2025-05-22,1号线,82333.0,300603.54,204649.47,43891.64
2025-05-22,2号线,47954.0,194027.04,,21944.74
2025-05-22,3号线,28213.0,103888.49,67367.39,19993.28
2025-05-22,4号线,66017.0,238224.48,172625.67,25595.51
2025-05-22,5号线,,125791.19,91510.69,19582.03
2025-05-22,6号线,,226880.66,149635.91,23435.59
2025-05-22,7号线,54404.0,234375.96,,25448.41
2025-05-22,8号线,34596.0,149372.11,90912.95,19561.78
2025-05-22,9号线,60745.0,,144210.48,28787.77
2025-05-22,14号线,49117.0,177078.92,129767.0,27058.5
2025-05-22,21号线,46610.0,193605.34,123569.67,29372.21
2025-05-23,1号线,18964.0,71283.15,42923.84,12125.34
2025-05-23,2号线,82531.0,329414.92,236119.78,35656.97
2025-05-23,3号线,31589.0,118876.72,93796.64,15247.93
2025-05-23,4号线,,232381.0,139664.64,
2025-05-23,5号线,11906.0,50270.99,31432.28,9781.61
2025-05-23,6号线,43330.0,164600.05,100287.61,26730.38
2025-05-23,7号线,24934.0,99790.59,65985.45,
2025-05-23,8号线,15647.0,60836.96,42808.82,8893.19
2025-05-23,9号线,65343.0,249651.27,153290.95,46548.51
2025-05-23,14号线,25608.0,96620.7,70034.39,10937.8
2025-05-23,21号线,40493.0,155446.15,108284.23,
2025-05-24,1号线,9751.0,39476.21,27444.31,7862.42
2025-05-24,2号线,71573.0,265127.19,171464.37,37371.29
2025-05-24,3号线,73953.0,306542.82,240465.88,48819.03
2025-05-24,4号线,54605.0,211522.63,165602.18,23543.59
2025-05-24,5号线,43475.0,174074.83,132740.16,26838.17
2025-05-24,6号线,38727.0,143116.98,93457.94,24820.92
2025-05-24,7号线,71761.0,270957.88,168677.2,52402.91
2025-05-24,8号线,18377.0,68016.81,46022.41,12206.73
2025-05-24,9号线,,146339.74,102704.55,
2025-05-24,14号线,63618.0,-251074.89,199523.91,36121.76
2025-05-24,21号线,10515.0,44435.98,31722.63,5968.52
2025-05-25,1号线,21686.0,85283.94,57444.71,9746.45
2025-05-25,2号线,,169419.74,129621.63,17890.76
2025-05-25,3号线,32257.0,129954.94,99088.4,24085.79
2025-05-25,4号线,20877.0,90296.68,58765.64,17898.02
2025-05-25,5号线,38286.0,,101546.02,19761.91
2025-05-25,6号线,22057.0,82869.0,57757.35,11228.71
2025-05-25,7号线,23085.0,89750.07,61596.98,15828.35
2025-05-25,8号线,76704.0,336730.18,205646.28,38404.04
2025-05-25,9号线,58380.0,236791.68,155501.44,46137.09
2025-05-25,14号线,53321.0,213001.57,169475.36,24676.66
2025-05-25,21号线,56864.0,226462.82,172185.09,36922.9
2025-05-26,1号线,35176.0,135945.86,82416.19,26738.72
2025-05-26,2号线,65341.0,272697.83,163913.13,45499.77
2025-05-26,3号线,13922.0,54800.2,37732.53,10680.1
2025-05-26,4号线,55462.0,240152.35,154074.24,43549.39
2025-05-26,5号线,24070.0,92255.05,58842.83,14516.26
2025-05-26,6号线,21115.0,,52219.36,9232.55
2025-05-26,7号线,27882.0,104420.77,73796.6,20299.83
2025-05-26,8号线,36153.0,152081.32,104170.49,17157.59
2025-05-26,9号线,13639.0,53842.13,42434.49,7157.35
2025-05-26,14号线,9931.0,40058.7,30127.87,7951.37
2025-05-26,21号线,31992.0,134619.0,87076.93,17091.69
2025-05-27,1号线,88338.0,355767.99,247624.12,48854.32
2025-05-27,2号线,63823.0,273697.82,169665.07,43905.89
2025-05-27,3号线,19540.0,80833.71,58019.37,8804.59
2025-05-27,4号线,80003.0,320174.35,245979.69,50580.07
2025-05-27,5号线,42131.0,166167.06,132131.76,21373.39
2025-05-27,6号线,53213.0,215108.62,136945.44,34186.91
2025-05-27,7号线,37694.0,155797.1,101265.05,16601.75
2025-05-27,8号线,20626.0,77612.11,54397.16,12302.12
2025-05-27,9号线,,55744.68,38176.02,8064.52
2025-05-27,14号线,13946.0,52638.33,40678.42,6837.0
2025-05-27,21号线,25305.0,96670.55,66583.89,11484.61
2025-05-28,1号线,24692.0,93071.71,65655.55,16140.76
2025-05-28,2号线,43864.0,181122.98,116502.87,21434.19
2025-05-28,3号线,74658.0,303900.49,213973.67,56550.13
2025-05-28,4号线,55847.0,219070.56,159451.07,23553.22
2025-05-28,5号线,42247.0,179362.17,133013.12,27934.31
2025-05-28,6号线,51307.0,201658.01,128863.86,38166.02
2025-05-28,7号线,16265.0,60178.95,46594.56,12029.2
2025-05-28,8号线,33450.0,141010.96,85738.18,26812.48
2025-05-28,9号线,41457.0,174175.2,125899.72,23237.46
2025-05-28,14号线,18389.0,69598.69,42038.25,
2025-05-28,21号线,72568.0,289758.36,174594.8,54229.78
2025-05-29,1号线,12539.0,49183.06,33832.69,7359.37
2025-05-29,2号线,54686.0,221058.61,174982.49,41642.18
2025-05-29,3号线,53080.0,202834.44,135365.53,31834.51
2025-05-29,4号线,52399.0,198078.23,140353.41,36305.63
2025-05-29,5号线,19130.0,76833.69,52477.38,10195.39
2025-05-29,6号线,78666.0,300547.31,229652.79,38627.67
2025-05-29,7号线,77160.0,319426.49,212393.62,54978.39
2025-05-29,8号线,76345.0,312125.03,209426.27,50335.92
2025-05-29,9号线,46129.0,195150.88,127716.12,27012.02
2025-05-29,14号线,24784.0,93357.44,6520.751,9677.71
2025-05-29,21号线,32941.0,,81754.41,14356.22
2025-05-30,1号线,32460.0,126561.06,100270.14,18464.87
